date,state,us_state_or_territory,positive,probablecases,negative,pending,totaltestresultssource,totaltestresults,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,lastupdateet,datemodified,checktimeet,death,hospitalized,hospitalizeddischarged,datechecked,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,deathconfirmed,deathprobable,totaltestencountersviral,totaltestspeopleviral,totaltestsantibody,positivetestsantibody,negativetestsantibody,totaltestspeopleantibody,positivetestspeopleantibody,negativetestspeopleantibody,totaltestspeopleantigen,positivetestspeopleantigen,totaltestsantigen,positivetestsantigen,fips,positiveincrease,negativeincrease,total,totaltestresultsincrease,posneg,dataqualitygrade,deathincrease,hospitalizedincrease,hash,commercialscore,negativeregularscore,negativescore,positivescore,score,grade
2021-02-23,AZ,Arizona,810658,54503,2953210,,totalTestsViral,7478323,1515,57072,447,,266,,,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,15650,57072,115176,2021-02-23T00:00:00Z,7478323,,,756155,13821,1829,,3709365,,,,435091,,,,,,,4,1184,5108,3763868,19439,3763868,,148,78,62628d319122f0cb16363b739a784eefaa45dd2c,0,0,0,0,0,
2021-02-23,CA,California,3450058,,,,totalTestsViral,47513367,6908,,1898,,,,,2021-02-23T02:59:00,2021-02-23T02:59:00Z,02/22 21:59,49563,,,2021-02-23T02:59:00Z,47513367,,,3450058,,,,,,,,,,,,,,,6,3447,0,3450058,192565,3450058,,225,0,a44200418a0f406f666557f573e7830ab72951b8,0,0,0,0,0,
2021-02-23,CO,Colorado,422390,22864,2143029,,totalTestEncountersViral,6043583,447,23293,,,,,,2021-02-23T01:59:00,2021-02-23T01:59:00Z,02/22 20:59,5907,23293,22409,2021-02-23T01:59:00Z,,,,399526,5175,732,6043583,2542555,394375,55320,337061,,,,,,,,8,1096,3994,2565419,17107,2565419,,14,110,b2db0d7a7a27a6ebdc3c864cd30a429fba081b34,0,0,0,0,0,
2021-02-23,CT,Connecticut,276691,17846,,,totalTestsViral,6198707,511,12257,,,,,,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,7572,12257,,2021-02-22T23:59:00Z,6198707,315104,5875715,258845,6211,1361,,,,,,,,,,,343598,19450,9,1357,0,276691,21232,276691,,10,0,06a68cffc8f4785ba6653791805e5fdb87c29f9a,0,0,0,0,0,
2021-02-23,DC,"Washington, D.C.",39844,,,,totalTestEncountersViral,1201605,211,,57,,31,,28532,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,998,,,2021-02-22T00:00:00Z,,,,,,,1201605,430498,,,,,,,,,,,11,89,0,39844,2843,39844,,3,0,bdb85d17be5c817753e32d52f0206213ab56131a,0,0,0,0,0,
2021-02-23,DE,Delaware,85228,4484,532673,,totalTestEncountersViral,1363675,181,,27,,,,,2021-02-22T18:00:00,2021-02-22T18:00:00Z,02/22 13:00,1379,,,2021-02-22T18:00:00Z,,88810,,80744,1248,131,1363675,617901,,,,,,,,,,,10,138,221,617901,4416,617901,,11,0,65ca65a63b9912f050c966cb0f1b47dd18e0596f,0,0,0,0,0,
2021-02-23,FL,Florida,1844228,341679,9051605,8300,totalTestEncountersViral,21264199,4198,79410,,,,,,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,30749,79410,,2021-02-22T23:59:00Z,18677901,2413918,16175417,1502549,,,21264199,10895833,997190,165482,831212,946648,155757,790547,,,,,12,5483,21886,10904133,76769,10895833,,154,314,3a7b77e92dc6004b96b31fb3c5e5e17878376a2a,0,0,0,0,0,
2021-02-23,GA,Georgia,990821,182405,,,totalTestsViral,7076399,2696,55167,,8967,,,,2021-02-23T14:50:00,2021-02-23T14:50:00Z,02/23 09:50,16927,55167,,2021-02-23T14:50:00Z,7076399,785680,,808416,14761,2166,,,470774,72526,,,,,,,1333372,156556,13,3780,0,990821,19117,990821,,92,284,473310e5a13cf76d86f73f5fd0111b8f716cd448,0,0,0,0,0,
2021-02-23,GU,Guam,7727,209,108733,,posNeg,116460,4,,2,,2,,7555,2021-02-23T03:45:00,2021-02-23T03:45:00Z,02/22 22:45,130,,,2021-02-23T03:45:00Z,116251,,,7518,,,,,351,23,,,,,,,9034,248,66,0,592,116460,592,116460,,0,0,71288597bdb3d63a12b082e280283d40bbeef7d9,0,0,0,0,0,
2021-02-23,HI,Hawaii,28000,730,,,totalTestEncountersViral,1070170,37,2196,7,,6,,,2021-02-21T14:30:00,2021-02-21T14:30:00Z,02/21 09:30,431,2196,,2021-02-21T14:30:00Z,,26785,,27270,431,,1070170,,,,,,,,,,,,15,47,0,28000,784,28000,,0,-14,f218b62c5e87d4b9ad942ee7cf294eeaccbdc5c1,0,0,0,0,0,
2021-02-23,IA,Iowa,277821,,1025391,,posNeg,1303212,227,,58,,25,,310864,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,5400,,,2021-02-23T00:00:00Z,2667365,301276,2351828,277821,,,,1305590,,,,110653,17705,92898,237914,55682,1311504,59115,19,241,1101,1303212,1342,1303212,,26,0,ab2b509f9aa652f0473b52281c88078e77eb8519,0,0,0,0,0,
2021-02-23,ID,Idaho,169584,31796,494773,,totalTestsPeopleViral,632561,110,7007,25,1224,,,92573,2021-02-22T19:00:00,2021-02-22T19:00:00Z,02/22 14:00,1826,7007,,2021-02-22T19:00:00Z,1062630,,,137788,1607,219,,632561,,,,,,,,,123809,,16,434,1479,664357,1837,664357,,0,24,48b04558f796b4ab20a5ea2742adfaa8685e5e66,0,0,0,0,0,
2021-02-23,IL,Illinois,1177320,,,,totalTestsViral,17721561,1488,,361,,172,,,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,22528,,,2021-02-23T00:00:00Z,17721561,,,,20330,2198,,,,,,,,,,,,,17,1665,0,1177320,61400,1177320,,22,0,208be9eb3e6a683da15e6b59a2b56c86902ab19e,0,0,0,0,0,
2021-02-23,IN,Indiana,657037,,2431692,,totalTestsViral,7815751,873,42557,159,7438,75,,,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,12450,42557,429382,2021-02-22T23:59:00Z,7815751,748268,,,12025,425,,3088729,,,,,,,,,,,18,679,2496,3088729,20986,3088729,,43,57,083353802ad17804df148510bfed881bf51e7159,0,0,0,0,0,
2021-02-23,KS,Kansas,291715,,951784,,posNeg,1243499,214,9103,52,2466,22,411,,2021-02-22T10:00:00,2021-02-22T10:00:00Z,02/22 05:00,4643,9103,6235,2021-02-22T10:00:00Z,2418896,,,,,,,1243499,,,,,,,,,563612,,20,0,0,1243499,0,1243499,,0,0,42fca6554e03fc3c73c7ba9e014f167eefbc8dbc,0,0,0,0,0,
2021-02-23,KY,Kentucky,399013,92268,,,totalTestsViral,3857305,894,18768,242,3912,121,,47067,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,4476,18768,,2021-02-23T00:00:00Z,3857305,247503,,306745,4061,415,,,110719,9439,,,,,,,458949,35970,21,1487,0,399013,6072,399013,,16,143,cbfe3009ebbea494edf724ac8d1619c277f32d4f,0,0,0,0,0,
2021-02-23,LA,Louisiana,426048,59008,5020119,,posNeg,5446167,715,,,,111,,396834,2021-02-23T13:00:00,2021-02-23T13:00:00Z,02/23 08:00,9503,,,2021-02-23T13:00:00Z,5387159,,,367040,8834,669,,,,,,,,,,,435095,,22,1404,20820,5446167,22224,5446167,,26,0,61755b867ea979537ef80c87f234ab884f65a3ca,0,0,0,0,0,
2021-02-23,MA,Massachusetts,571783,29875,4299958,,totalTestsViral,15662404,879,19176,225,,147,,477796,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,15883,19176,,2021-02-22T23:59:00Z,15662404,648142,,541908,15564,319,,4841866,,,,153152,14895,,543942,,,,25,1237,7928,4871741,62531,4871741,,30,0,1298ebd08515ec8bfc04c3ebd340daaa6222c8e7,0,0,0,0,0,
2021-02-23,MD,Maryland,377628,,2967660,,totalTestsViral,7689541,978,34577,258,,,,9606,2021-02-23T10:00:00,2021-02-23T10:00:00Z,02/23 05:00,7762,34577,,2021-02-23T10:00:00Z,7689541,460924,,377628,7580,182,,3345288,,,,193813,26456,167357,,,,,24,662,2964,3345288,12535,3345288,,30,84,e88323f03a2a5d8d7edbb51de2901c7ba91fea80,0,0,0,0,0,
2021-02-23,ME,Maine,43736,9102,,,totalTestsViral,1543490,67,1511,25,,7,,12772,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,660,1511,,2021-02-22T23:59:00Z,1543490,40025,,34634,645,15,,,14884,796,14076,,,,,,187167,9796,23,142,0,43736,5227,43736,,2,3,b5ea1d6e15f1ef1186fe734357e257260174200a,0,0,0,0,0,
2021-02-23,MI,Michigan,639712,56993,,,totalTestsViral,10216893,891,,207,,93,,529080,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,16380,,,2021-02-23T00:00:00Z,10216893,737637,9479256,582719,15396,984,,,519731,,,,,,,,,,26,1784,0,639712,25490,639712,,37,0,5230e3339670575e4435de1294f57e722781ee63,0,0,0,0,0,
2021-02-23,MN,Minnesota,480091,22823,2967997,,totalTestEncountersViral,6779613,269,25528,54,5276,,,467147,2021-02-22T17:00:00,2021-02-22T17:00:00Z,02/22 12:00,6434,25528,,2021-02-22T17:00:00Z,,,,457268,6164,270,6779613,3425265,,,,,,,,,408372,,27,500,2043,3448088,8425,3448088,,1,50,c42c0a811f787440b2f948739ecf2687824cea69,0,0,0,0,0,
2021-02-23,MO,Missouri,475791,,1840357,,totalTestsViral,4411010,1127,,234,,160,,,2021-02-23T00:59:00,2021-02-23T00:59:00Z,02/22 19:59,7885,,,2021-02-23T00:59:00Z,4411010,525159,3876520,475791,,,,2316148,147575,23294,124083,132416,,,335183,,807157,79878,29,443,1967,2316148,7175,2316148,,170,0,b34588b1fe2ee0efffa6e144f908149ec07db038,0,0,0,0,0,
2021-02-23,MP,Northern Mariana Islands,143,,17429,,posNeg,17572,,4,,,,,29,2021-02-20T00:00:00,2021-02-20T00:00:00Z,02/19 19:00,2,4,,2021-02-20T00:00:00Z,26131,,,143,2,,,17542,,,,,,,,,,,69,0,0,17572,0,17572,,0,0,7b10e316d590640e0fda58c466d868db22876c20,0,0,0,0,0,
2021-02-23,MS,Mississippi,291222,110016,1436186,,posNeg,1727408,571,9012,153,,93,,273437,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,6577,9012,,2021-02-22T00:00:00Z,1617180,,,181206,4619,1958,,,80525,,,,,,,,728148,,28,348,0,1727408,348,1727408,,24,34,d4b437936c4af978824b30e2a511555b0a54ae75,0,0,0,0,0,
2021-02-23,MT,Montana,99040,3484,,,totalTestsViral,1052733,85,4554,21,,13,,95772,2021-02-23T01:59:00,2021-02-23T01:59:00Z,02/22 20:59,1346,4554,,2021-02-23T01:59:00Z,1052733,,,95556,,,,,,,,,,,,,,,30,230,0,99040,2341,99040,,5,27,c2693d7796610e5e394934b8cee35809377173f8,0,0,0,0,0,
2021-02-23,NC,North Carolina,846284,105512,,,totalTestsViral,9283137,1563,,384,,,,,2021-02-23T13:05:00,2021-02-23T13:05:00Z,02/23 08:05,10965,,795521,2021-02-23T13:05:00Z,9283137,,,740772,9718,1247,,,,,,,,,,,718636,,37,1514,0,846284,20738,846284,,31,0,c07d2e63ec5fdfba17382afa2059edaf3f879d86,0,0,0,0,0,
2021-02-23,ND,North Dakota,99416,5094,303267,,totalTestEncountersViral,1395829,31,3859,5,562,,,97286,2021-02-23T01:59:00,2021-02-23T01:59:00Z,02/22 20:59,1468,3859,,2021-02-23T01:59:00Z,1495838,,,94322,,,1395829,402683,13395,1442,11953,,,,,,134424,,38,104,295,402683,924,402683,,0,-1,0f84e78150055a0ec49297e27d8599fc963391aa,0,0,0,0,0,
2021-02-23,NE,Nebraska,199402,,758267,,totalTestsViral,2323010,166,6048,,,,,142336,2021-02-23T10:30:00,2021-02-23T10:30:00Z,02/23 05:30,2050,6048,,2021-02-23T10:30:00Z,2323010,231219,2089213,,,,,958180,,,,,,,,,,,31,357,933,957669,6612,957669,,3,17,cc402d0f430db33b075e1137ca51afc144366bf8,0,0,0,0,0,
2021-02-23,NH,New Hampshire,73923,21870,571901,,totalTestsViral,1413885,112,1095,,341,,,70040,2021-02-23T09:00:00,2021-02-23T09:00:00Z,02/23 04:00,1155,1095,,2021-02-23T09:00:00Z,1413885,,,52053,,,,623954,39002,,,37467,,,,,184283,,33,258,425,645824,0,645824,,1,2,b5ce1dec9c466489f0c08c14aa13dbcb94709c4d,0,0,0,0,0,
2021-02-23,NJ,New Jersey,772267,84881,9674485,,posNeg,10446752,2047,63190,451,,281,,,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,22978,63190,74286,2021-02-23T00:00:00Z,10361871,,,687386,20689,2289,,,,,,,,,,,,,34,3158,108303,10446752,111461,10446752,,104,18,5d599f589b36cfd3d64c7ba882c14ae64baaeb56,0,0,0,0,0,
2021-02-23,NM,New Mexico,183335,,,,totalTestsViral,2627817,261,12989,,,,,135608,2021-02-23T17:53:00,2021-02-23T17:53:00Z,02/23 12:53,3644,12989,,2021-02-23T17:53:00Z,2627817,,,,,,,,,,,,,,,,,,35,312,0,183335,8710,183335,,9,51,337a8e53b61a264aafef13aa1b34d8a8aa30e3cb,0,0,0,0,0,
2021-02-23,NV,Nevada,291543,,1106648,,totalTestEncountersViral,2678249,581,,131,,84,,,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,4903,,,2021-02-22T00:00:00Z,,,,291543,,,2678249,1398191,,,,,,,,,,,32,398,3439,1398191,10449,1398191,,21,0,1a8ea98f126c539454249af4ec15c07f22a673a6,0,0,0,0,0,
2021-02-23,NY,New York,1591585,,,,totalTestEncountersViral,36760944,5977,89995,1176,,799,,,2021-02-22T14:00:00,2021-02-22T14:00:00Z,02/22 09:00,38031,89995,143071,2021-02-22T14:00:00Z,,,,,,,36760944,,,,,,,,,,,,36,6654,0,1591585,157333,1591585,,90,0,28fd686e4139a0fa1ec1e6cd2ef385592fe45623,0,0,0,0,0,
2021-02-23,OH,Ohio,958153,135062,,,totalTestsViral,9830863,1359,49651,366,7073,242,,894113,2021-02-23T14:00:00,2021-02-23T14:00:00Z,02/23 09:00,16968,49651,,2021-02-23T14:00:00Z,9830863,849930,,823091,14430,2538,,,,,,,,,,,1596616,81828,39,2775,0,958153,25465,958153,,94,159,e451ac7821bf2ac459026933bd09117a0627ce5d,0,0,0,0,0,
2021-02-23,OK,Oklahoma,420212,,3009878,2440,posNeg,3430090,602,23700,168,,,,401945,,,,4227,23700,,,3402658,380878,3009878,,,,,,145659,20802,,,,,,,,,40,359,13683,3432530,14042,3430090,,24,16,a67a4487eba21017ecce3d5cd843c0edcb352340,0,0,0,0,0,
2021-02-23,OR,Oregon,153134,,,,totalTestsViral,3498165,191,8457,50,,23,,,2021-02-22T03:01:00,2021-02-22T03:01:00Z,02/21 22:01,2155,8457,,2021-02-22T03:01:00Z,3498165,200508,3297657,,,,,,,,,,,,,,,,41,316,0,153134,32378,153134,,0,54,a5e11acc63f5baee5e9f8d121c1c4d32b04f2554,0,0,0,0,0,
2021-02-23,PA,Pennsylvania,917848,127120,3834470,,totalTestEncountersViral,10150802,1963,,418,,240,,816884,2021-02-23T12:00:00,2021-02-23T12:00:00Z,02/23 07:00,23711,,,2021-02-23T12:00:00Z,,,,790728,,,10150802,4625198,,,,,,,,,,,42,2830,7311,4752318,28822,4752318,,97,0,c07ab5608588da4c92ea2d227b3478b179989794,0,0,0,0,0,
2021-02-23,PR,Puerto Rico,99476,7660,305972,,posNeg,405448,225,,43,,39,,89469,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,1986,,,2021-02-23T00:00:00Z,415664,20103,395291,91816,1692,294,,,,78589,,,,,,,,,72,219,0,405448,219,405448,,3,0,a89b85bf8796b5d9244cc15684a5f6226668ddbc,0,0,0,0,0,
2021-02-23,RI,Rhode Island,124262,,660536,,totalTestEncountersViral,2902822,170,8835,32,,19,,,2021-02-23T13:00:00,2021-02-23T13:00:00Z,02/23 08:00,2476,8835,7668,2021-02-23T13:00:00Z,,148283,2754539,,,,2902822,784798,,,,,,,,,,,44,282,1470,784798,11383,784798,,10,20,1c0f8663c4d9da98cdb512406c24aa79950b6468,0,0,0,0,0,
2021-02-23,SC,South Carolina,506912,69106,4342713,,posNeg,4849625,977,20024,232,,126,,230793,2021-02-21T23:59:00,2021-02-21T23:59:00Z,02/21 18:59,8357,20024,,2021-02-21T23:59:00Z,4779731,561778,4217953,437806,7436,921,,,130034,26152,103882,,,,,,813069,104006,45,1323,0,4849625,1323,4849625,,25,30,83d7409bd68c3c2148798fc70c4dd95d928fd926,0,0,0,0,0,
2021-02-23,SD,South Dakota,111546,12371,307241,,totalTestsViral,682960,91,6548,17,,10,,107745,2021-02-22T14:00:00,2021-02-22T14:00:00Z,02/22 09:00,1863,6548,,2021-02-22T14:00:00Z,682960,104245,,99175,,,,418787,,,,,,,,,,,46,212,671,418787,312,418787,,0,11,720e73c21b8d039c70f206288363a119d3223ba2,0,0,0,0,0,
2021-02-23,TN,Tennessee,767315,123387,,,totalTestsViral,6693645,1129,18363,285,,158,,741057,2021-02-23T15:00:00,2021-02-23T15:00:00Z,02/23 10:00,11198,18363,,2021-02-23T15:00:00Z,6693645,742855,5950790,643928,9007,2191,,,,,,,,,,,1318241,134930,47,1226,0,767315,12245,767315,,45,52,89fe4b5772edfaa8da1e4630583f4c37091adfd1,0,0,0,0,0,
2021-02-23,TX,Texas,2606275,346868,,,totalTestsViral,19242281,7014,,2085,,,,2353741,2021-02-23T16:35:00,2021-02-23T16:35:00Z,02/23 11:35,41641,,,2021-02-23T16:35:00Z,19242281,2568513,,2259407,,,,,997580,144328,,,,,,,2341176,194246,48,11809,0,2606275,43164,2606275,,234,0,49d205ec410a640f65e018691a0d77583e9c68b3,0,0,0,0,0,
2021-02-23,UT,Utah,367789,,1517013,,totalTestsViral,2809360,271,14520,95,2280,,801,346157,2021-02-23T09:23:00,2021-02-23T09:23:00Z,02/23 04:23,1865,14520,,2021-02-23T09:23:00Z,2809360,340401,2468959,,,,,1828894,,,,,,,344069,55291,915595,57692,49,716,3273,1884802,8242,1884802,,12,54,9afe81140cd13ffa990734eb94552fb74fb0f84d,0,0,0,0,0,
2021-02-23,VA,Virginia,567039,119199,,298,totalTestEncountersViral,5778994,1621,23698,315,,196,,,2021-02-22T17:00:00,2021-02-22T17:00:00Z,02/22 12:00,7658,23698,46052,2021-02-22T17:00:00Z,,547369,,447840,6590,1068,5778994,,219086,27002,,,,,,,1318154,118885,51,1769,0,567337,16605,567039,,172,168,54a4615ad240af47b71ae601d453864609fa9224,0,0,0,0,0,
2021-02-23,VI,United States Virgin Islands,2589,,43897,117,posNeg,46486,,,,,,,2483,2021-02-23T09:57:00,2021-02-23T09:57:00Z,02/23 04:57,25,,,2021-02-23T09:57:00Z,,,,,,,,46603,,,,,,,,,,,78,10,204,46603,214,46486,,0,0,9f077af1cfb5bd52060bba9f01bdaec045b96d00,0,0,0,0,0,
2021-02-23,VT,Vermont,14691,425,312572,,totalTestsViral,1029049,37,,12,,,,11907,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,199,,,2021-02-22T23:59:00Z,1029049,,,14266,,,,326838,,,,,,,,,,,50,83,1064,327263,4477,327263,,1,0,9397b64f9a2656f3e80827255ff620e01a821385,0,0,0,0,0,
2021-02-23,WA,Washington,334962,17739,,,totalTestEncountersViral,5120226,565,19110,121,,55,,,2021-02-22T02:59:00,2021-02-22T02:59:00Z,02/21 21:59,4857,19110,,2021-02-22T02:59:00Z,,317161,4802711,317223,,,5120226,,,,,,,,,,,,53,1168,0,334962,46148,334962,,35,77,da415d5852123847b64e2ae345f54b0d21f47901,0,0,0,0,0,
2021-02-23,WI,Wisconsin,613419,52855,2598601,45,totalTestEncountersViral,6709759,347,25838,92,2249,,,545562,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,6910,25838,,2021-02-23T00:00:00Z,,,,560564,6317,593,6709759,3159165,,,,,,,,,,,55,707,2987,3212065,16989,3212020,,39,63,3ef58229e4c5a8d4ac52c87b3f77e77c0e0417b5,0,0,0,0,0,
2021-02-23,WV,West Virginia,130139,26055,,,totalTestsViral,2127267,296,,78,,35,,119337,2021-02-22T23:59:00,2021-02-22T23:59:00Z,02/22 18:59,2274,,,2021-02-22T23:59:00Z,2127267,,,104084,1934,340,,,31754,,,,,,,,,,54,285,0,130139,8539,130139,,11,0,1a9c6751eaf9fa06d65352100ad585678da8492d,0,0,0,0,0,
2021-02-23,WY,Wyoming,53944,8164,179431,,totalTestsViral,625036,21,1373,,,,,52668,2021-02-23T00:00:00,2021-02-23T00:00:00Z,02/22 19:00,671,1373,,2021-02-23T00:00:00Z,625036,38552,581297,45780,,,,225177,,,,,,,,,,,56,44,0,233375,0,233375,,9,1,895bd2a53dd024230de8f5c78f1c1e36cb105611,0,0,0,0,0,
2021-02-22,AK,Alaska,55507,,,,totalTestsViral,1648785,39,1251,,,5,,,2021-02-22T03:59:00,2021-02-22T03:59:00Z,02/21 22:59,290,1251,,2021-02-22T03:59:00Z,1648785,66945,1579837,,,,,,,,,,,,,,,,2,309,0,55507,18956,55507,,1,8,d16719bcd536c718ee212fa36ec5c4d1634ae456,0,0,0,0,0,
2021-02-22,AL,Alabama,487520,105189,1877930,,totalTestsPeopleViral,2260261,862,45128,,2623,,1490,275245,2021-02-22T11:00:00,2021-02-22T11:00:00Z,02/22 06:00,9592,45128,,2021-02-22T11:00:00Z,,,,382331,7526,2066,,2260261,,,,115044,,,,,,,1,677,2101,2365450,2586,2365450,,0,361,caf2e7a04edaba97a2b7f3261cf9b70f9ccce9fc,0,0,0,0,0,
2021-02-22,AR,Arkansas,315759,65912,2355211,,totalTestsViral,2605058,588,14570,225,,109,1503,305470,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,5363,14570,,2021-02-22T00:00:00Z,2605058,,2355211,249847,4311,1052,,,,,,,,,429300,77370,,,5,245,2239,2670970,2434,2670970,,6,30,8795a96ad4ff6937eb902be49e519973429e185f,0,0,0,0,0,
2021-02-22,AS,American Samoa,0,,2140,,totalTestsViral,2140,,,,,,,,2020-12-01T00:00:00,2020-12-01T00:00:00Z,11/30 19:00,0,,,2020-12-01T00:00:00Z,2140,,,,,,,,,,,,,,,,,,60,0,0,2140,0,2140,,0,0,de631f02c01fa4141a479b20d451d1c0589f9193,0,0,0,0,0,
2021-02-22,AZ,Arizona,809474,54423,2948102,,totalTestsViral,7458884,1590,56994,478,,299,,,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,15502,56994,114855,2021-02-22T00:00:00Z,7458884,,,755051,13692,1810,,3703153,,,,434783,,,,,,,4,1507,7865,3757576,25436,3757576,,-3,48,2d3526937586ea5a8a70b2e6ab2eeb7dbd3d4bb1,0,0,0,0,0,
2021-02-22,CA,California,3446611,,,,totalTestsViral,47320802,7165,,2010,,,,,2021-02-22T02:59:00,2021-02-22T02:59:00Z,02/21 21:59,49338,,,2021-02-22T02:59:00Z,47320802,,,3446611,,,,,,,,,,,,,,,6,4665,0,3446611,277454,3446611,,233,0,07a49b9daf1067ba9373d228baede6ec9558469c,0,0,0,0,0,
2021-02-22,CO,Colorado,421294,22628,2139035,,totalTestEncountersViral,6026476,433,23183,,,,,,2021-02-22T01:59:00,2021-02-22T01:59:00Z,02/21 20:59,5893,23183,22364,2021-02-22T01:59:00Z,,,,398666,5165,728,6026476,2537701,392381,55045,335968,,,,,,,,8,680,3784,2560329,15137,2560329,,1,14,72b056246587e2b4412856b4526a6d15147c2782,0,0,0,0,0,
2021-02-22,CT,Connecticut,275334,17041,,,totalTestsViral,6177475,500,12257,,,,,,2021-02-21T23:59:00,2021-02-21T23:59:00Z,02/21 18:59,7562,12257,,2021-02-21T23:59:00Z,6177475,314431,5855183,258293,6202,1360,,,,,,,,,,,330182,18301,9,2233,0,275334,80961,275334,,39,0,c8730fc0156c0119d7216ecd17da56d9d1603ec3,0,0,0,0,0,
2021-02-22,DC,"Washington, D.C.",39755,,,,totalTestEncountersViral,1198762,207,,54,,33,,28457,2021-02-21T00:00:00,2021-02-21T00:00:00Z,02/20 19:00,995,,,2021-02-21T00:00:00Z,,,,,,,1198762,429956,,,,,,,,,,,11,107,0,39755,3509,39755,,0,0,144e937bf80e85d9a3f12197747a27fd719a317b,0,0,0,0,0,
2021-02-22,DE,Delaware,85090,4481,532452,,totalTestEncountersViral,1359259,182,,19,,,,,2021-02-21T18:00:00,2021-02-21T18:00:00Z,02/21 13:00,1368,,,2021-02-21T18:00:00Z,,88513,,80609,1237,131,1359259,617542,,,,,,,,,,,10,358,847,617542,2288,617542,,1,0,49d6e3a9493887fbf93db92617c661077e54fd2e,0,0,0,0,0,
2021-02-22,FL,Florida,1838745,339888,9029719,8230,totalTestEncountersViral,21187430,4175,79096,,,,,,2021-02-21T23:59:00,2021-02-21T23:59:00Z,02/21 18:59,30595,79096,,2021-02-21T23:59:00Z,18614193,2406192,16119985,1498857,,,21187430,10868464,997190,165482,831212,946648,155757,790547,,,,,12,4037,17496,10876694,54779,10868464,,161,150,6dd5a3ce1732f378a0d306bfae8c960f43fad66a,0,0,0,0,0,
2021-02-22,GA,Georgia,987041,180922,,,totalTestsViral,7057282,2760,54883,,8931,,,,2021-02-22T14:50:00,2021-02-22T14:50:00Z,02/22 09:50,16835,54883,,2021-02-22T14:50:00Z,7057282,784449,,806119,14689,2146,,,470584,72459,,,,,,,1318989,155590,13,1536,0,987041,15053,987041,,91,130,398a34c0565d5ad165a0c1738f99f00c47e12449,0,0,0,0,0,
2021-02-22,GU,Guam,7727,209,108141,,posNeg,115868,5,,2,,2,,7544,2021-02-22T06:00:00,2021-02-22T06:00:00Z,02/22 01:00,130,,,2021-02-22T06:00:00Z,115659,,,7518,,,,,351,23,,,,,,,9021,248,66,7,1147,115868,1154,115868,,0,0,cc2315ce3ca58dd1d614d47745addb5645eddc1b,0,0,0,0,0,
2021-02-22,HI,Hawaii,27953,730,,,totalTestEncountersViral,1069386,54,2210,24,,23,,,2021-02-21T14:30:00,2021-02-21T14:30:00Z,02/21 09:30,431,2210,,2021-02-21T14:30:00Z,,26748,,27223,431,,1069386,,,,,,,,,,,,15,49,0,27953,5810,27953,,0,28,1b9ee5de6fb723d8842c03d8ee31e6bacb0edade,0,0,0,0,0,
2021-02-22,IA,Iowa,277580,,1024290,,posNeg,1301870,222,,54,,25,,309539,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,5374,,,2021-02-22T00:00:00Z,2661973,301026,2346702,277580,,,,1304246,,,,110336,17557,92729,236660,55488,1299980,58913,19,312,1387,1301870,1699,1301870,,38,0,143517370318500aca8935ae142084746204cea5,0,0,0,0,0,
2021-02-22,ID,Idaho,169150,31720,493294,,totalTestsPeopleViral,630724,142,6983,37,1220,,,91926,2021-02-20T19:00:00,2021-02-20T19:00:00Z,02/20 14:00,1826,6983,,2021-02-20T19:00:00Z,1059842,,,137430,1607,219,,630724,,,,,,,,,123809,,16,0,0,662444,0,662444,,0,0,267e723130f8012c9b97f4d637afedca5d4d71b5,0,0,0,0,0,
2021-02-22,IL,Illinois,1175655,,,,totalTestsViral,17660161,1504,,377,,169,,,2021-02-22T00:00:00,2021-02-22T00:00:00Z,02/21 19:00,22506,,,2021-02-22T00:00:00Z,17660161,,,,20303,2203,,,,,,,,,,,,,17,1246,0,1175655,37361,1175655,,40,0,354534ede40676973f83fa7d45d51eb2e72d87c0,0,0,0,0,0,
